NL_Query,Label
How much was the Free Cash Flow in May 2025?,0
Can u pls tel me Asset Turnover in Q1 2025?,0
I want to know the Current Liabilities  for January 2023?,0
Give me Operating Cash Flow figure for last quater?,0
Please provide the value for: What’s our company worth relative to core earnings,0
How much were the Current Assets in May 2025?,0
I want to know the How much was Debt-to-Equity Ratio in May 2025?,0
Please provide the value for: How much did shareholders invest in the company,0
I want to know the Financial Assets last yr?,0
What was the Net Profit Margin total this month?,0
I want to know the Revenue in May 2025?,0
What’s the cash from our business activities this quarter?,0
Please provide the value for: How does our value compare to core profits,0
Please provide the value for: How much was the Dividend Payout Ratio in May 2025,0
Please provide the value for: What was the Investing Cash Flow total this month,0
Please provide the value for: What’s the total from shareholder investments,0
Can you provide the Inventories amount for the last quarter?,0
I want to know the Net Profit year to date for Q2 2024?,0
Please provide the value for: Wat was the Depreciation last quarter,0
What was the Working Capital amount this month?,0
I want to know the Share Capital last year?,0
I want to know the Equity cumulative through for February 2019?,0
How much were the Current Liabilities in May 2025?,0
Please provide the value for: How much was the Investing Cash Flow in May 2025,0
What’s the total values of everything we own right now?,0
Please provide the value for: Could you tell me the Net Worth so far for June 2015,0
I want to know the depreciation on our assets in Q2 2025?,0
Please provide the value for: How much was the Other Equity in Q1 2025,0
I want to know the Current Ratio value in May 2025?,0
I want to know the Are we spreading costs for trademarks over time?,0
What’s our profit share before taxes in Q1 2025?,0
Please provide the value for: What was the Provisions amount this month,0
Please provide the value for: How much was the Intangible Assets during the last year,0
Please provide the Dividend Yield value this month?,0
Please provide the value for: What's was the Net Profit Margin last quarter,0
I want to know the Wat was Working Capital this month?,0
It is requested to provide the P/B Ratio last year?,0
Please provide the value for: What was the Non-Current Liabilities value in May 2025,0
I want to know the Investing Cash Flow in May 2025?,0
Any cash from loans or shares this quarter?,0
I want to know the Are we making smart use of our funds for profit?,0
I want to know the payback for shareholders this year?,0
Can we save taxes from past business losses?,0
I want to know the Can you pls tel me Working Capital Turnover from last year?,0
Please provide the value for: What portion of our stuff is funded by borrowing,0
I want to know the How much was P/B Ratio in May 2025?,0
How much of what we own comes from borrowed money?,0
Please provide the value for: Are we clearing inventory quickly in 2025,0
I want to know the Free Cash Flow in May 2025?,0
I want to know the Tell me ROE in Q1 2025?,0
How much was Financing Cash Flow in May 2025?,0
Please provide the value for: Can you share the Net Profit so far for First half 2023,0
I want to know the re non-loan debts we’re responsible for?,0
Wat was Non-Current Assets this month?,0
What part of our sales is profit before taxes and wear-and-tear costs this month?,0
What cash came from our core activities in May 2025?,0
I want to know the Wat was Share Capital this month?,0
I want to know the Are we selling our products fast enough compared to what’s in stock?,0
Could we owe money later depending on things like lawsuits?,0
Please provide the value for: What did we spend on investments last quarter,0
What was the Interest Coverage Ratio values in May 2025?,0
I want to know the Liabilities total this month?,0
Please provide the value for: What was the Financial Assets total this month,0
Please provide the value for: How often are we settling supplier bills in Q2,0
How much was Other Equity in May 2025?,0
I want to know the Can we handle short-term debts without issues?,0
Please provide the value for: What was the Amortization amount this month,0
Can we handle short-term debts without issues?,0
Are we using what we own to boost sales well?,0
Please provide the value for: How much was Operating Profit in May 2025,0
Could you tell me the EPS  for FY 2012?,0
How much was Non-Current Assets in May 2025?,0
Can you provide the Gross Profit values for Q1 2025?,0
Can you share the Net Worth for the period for May 2021?,0
Please provide the value for: Wat was the Deferred Tax Assets last quarter,0
Please provide the value for: Do we have enough saved for future liabilities,0
Please provide the value for: What was the EBITDA amount this month,0
I want to know the Financial Assets total this month?,0
Can you share the Operating Cash Flow cumulative through for Q2 2014?,0
I want to know the COGS amount this month?,0
Please provide the value for: Can u pls tel me Operating Expenses in Q1 2025,0
Can you share the Assets value for Q1 2025?,0
What was the Asset Turnover total this month?,0
Please provide the value for: Wat was EBITDA Margin this month,0
I want to know the How much was Investing Cash Flow in May 2025?,0
I want to know the How much cash is left after buying gear this quarter?,0
What did we spend on new assets in Q2 2025?,0
I want to know the How does our sales money this quarter compare to last year?,0
How much was Current Assets in May 2025?,0
I want to know the How much of what we own comes from borrowed money?,0
I want to know the Non-Current Liabilities so far for April 2022?,0
I want to know the Free Cash Flow so far for First half 2024?,0
Please provide the value for: What’s the total of profits we’ve kept over time,0
I want to know the P/E Ratio total this month?,0
Please provide the value for: How much was Provisions in May 2025,0
What’s our company worth with all debts included?,0
How much is the business valued at with all debts?,0
I want to know the How does debt balance with our own money?,0
I want to know the Revenue  for Second half 2018.,0
Please provide the value for: What’s the cash flow from our business this month,0
