query,label,score
Give me the Assets figure for the last quarter.,Asset Turnover can be defined as How efficiently assets are used.,0.0
Give me the Assets figure for the last quarter.,Equity Ratio can be defined as Portion of assets funded by equity.,0.0
Give me the Assets figure for the last quarter.,"Investing Cash Flow can be defined as Cash used in or generated from investments (e.g., asset purchase, sale).",0.0
Give me the Assets figure for the last quarter.,Net Worth can be defined as Another term for equity,0.0
Give me the Assets figure for the last quarter.,Debt Ratio can be defined as Proportion of assets financed by debt.,0.0
Give me the Assets figure for the last quarter.,Current Ratio can be defined as Measures short-term liquidity.,0.0
What was the total Assets this month?,"Financial Assets can be defined as Includes investments, trade receivables, and cash equivalents",0.0
What was the total Assets this month?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
What was the total Assets this month?,"Assets can be defined as Resources owned by a company (e.g., cash, inventory, equipment).",1.0
What was the total Assets this month?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
What was the total Assets this month?,Asset Turnover can be defined as How efficiently assets are used.,0.0
What was the total Assets this month?,"Investing Cash Flow can be defined as Cash used in or generated from investments (e.g., asset purchase, sale).",0.0
What was the total Assets this month?,Equity Ratio can be defined as Portion of assets funded by equity.,0.0
What was the total Assets this month?,Net Worth can be defined as Another term for equity,0.0
What was the total Assets this month?,Current Ratio can be defined as Measures short-term liquidity.,0.0
What was the total Assets this month?,Debt Ratio can be defined as Proportion of assets financed by debt.,0.0
Can you share the Assets value for Q1 2025?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
Can you share the Assets value for Q1 2025?,Deferred Tax Assets can be defined as Future tax benefits from deductible temporary differences,0.0
Can you share the Assets value for Q1 2025?,Net Worth can be defined as Another term for equity,0.0
Can you share the Assets value for Q1 2025?,"Assets can be defined as Resources owned by a company (e.g., cash, inventory, equipment).",1.0
Can you share the Assets value for Q1 2025?,"Other Equity / Reserves & Surplus can be defined as Includes retained earnings, general reserves, and other comprehensive income items.",0.0
Can you share the Assets value for Q1 2025?,"Non-Current Assets can be defined as Long-term assets (e.g., property, plant, and equipment).",0.0
Can you share the Assets value for Q1 2025?,Current Liabilities can be defined as Obligations due within one year.,0.0
Can you share the Assets value for Q1 2025?,"Financial Assets can be defined as Includes investments, trade receivables, and cash equivalents",0.0
Can you share the Assets value for Q1 2025?,Equity can be defined as Owners’ interest in the company (Assets - Liabilities).,0.0
Can you share the Assets value for Q1 2025?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
How much were the Assets in May 2025?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
How much were the Assets in May 2025?,"Financial Assets can be defined as Includes investments, trade receivables, and cash equivalents",0.0
How much were the Assets in May 2025?,"Assets can be defined as Resources owned by a company (e.g., cash, inventory, equipment).",1.0
How much were the Assets in May 2025?,Provisions can be defined as Funds set aside for future liabilities or losses.,0.0
How much were the Assets in May 2025?,"Non-Current Assets can be defined as Long-term assets (e.g., property, plant, and equipment).",0.0
How much were the Assets in May 2025?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
How much were the Assets in May 2025?,Deferred Tax Assets can be defined as Future tax benefits from deductible temporary differences,0.0
How much were the Assets in May 2025?,Net Worth can be defined as Another term for equity,0.0
How much were the Assets in May 2025?,"Investing Cash Flow can be defined as Cash used in or generated from investments (e.g., asset purchase, sale).",0.0
How much were the Assets in May 2025?,Current Liabilities can be defined as Obligations due within one year.,0.0
Can you tell me what was the Liabilities last year?,Current Liabilities can be defined as Obligations due within one year.,0.0
Can you tell me what was the Liabilities last year?,"Liabilities can be defined as Obligations or debts the company must pay (e.g., loans, payables).",1.0
Can you tell me what was the Liabilities last year?,Deferred Tax Liabilities can be defined as Tax obligations deferred to future periods (AS 22 / Ind AS 12).,0.0
Can you tell me what was the Liabilities last year?,"Non-Current Liabilities can be defined as Long-term obligations (e.g., long-term loans).",0.0
Can you tell me what was the Liabilities last year?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
Can you tell me what was the Liabilities last year?,"Other Financial Liabilities can be defined as Includes derivative liabilities, lease obligations, etc.",0.0
Can you tell me what was the Liabilities last year?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
Can you tell me what was the Liabilities last year?,Provisions can be defined as Liabilities of uncertain timing or amount (AS 29 / Ind AS 37).,0.0
Can you tell me what was the Liabilities last year?,Contingent Liabilities can be defined as Potential obligations depending on future events.,0.0
Can you tell me what was the Liabilities last year?,Provisions can be defined as Funds set aside for future liabilities or losses.,0.0
Can you provide the Liabilities amount for the last quarter?,Current Liabilities can be defined as Obligations due within one year.,0.0
Can you provide the Liabilities amount for the last quarter?,"Liabilities can be defined as Obligations or debts the company must pay (e.g., loans, payables).",1.0
Can you provide the Liabilities amount for the last quarter?,Provisions can be defined as Liabilities of uncertain timing or amount (AS 29 / Ind AS 37).,0.0
Can you provide the Liabilities amount for the last quarter?,Deferred Tax Liabilities can be defined as Tax obligations deferred to future periods (AS 22 / Ind AS 12).,0.0
Can you provide the Liabilities amount for the last quarter?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
Can you provide the Liabilities amount for the last quarter?,Provisions can be defined as Funds set aside for future liabilities or losses.,0.0
Can you provide the Liabilities amount for the last quarter?,"Non-Current Liabilities can be defined as Long-term obligations (e.g., long-term loans).",0.0
Can you provide the Liabilities amount for the last quarter?,"Other Financial Liabilities can be defined as Includes derivative liabilities, lease obligations, etc.",0.0
Can you provide the Liabilities amount for the last quarter?,Contingent Liabilities can be defined as Potential obligations depending on future events.,0.0
